id	item_group_id	title	description	link	image_link	additional_image_link	price	sale_price	sale_price_effective_date	availability	shipping_weight	brand	mpn	condition	product_type	google_product_category	identifier_exists	is_bundle	size	gender	age_group	color	retailgroupcode	categorypath	gtin
12815	F16ADOT-F	Fuchsia Polka Dot W/ Zebra	Fuchsia Polka Dot W/ Zebra	http://ecommercedemo.sparity.com/hot-spot-fuchsia-vip-pant.html?utm_source=google_shopping&m=configurable&134=13&aid=12815	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-F_2.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-F_2.png,http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-F_2.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16ADOT-F_S	New	Apparel	 	TRUE	FALSE	Adult S	female	adult	fuschia	F16	 	638537670627
12816	F16ADOT-F	Fuchsia Polka Dot W/ Zebra	Fuchsia Polka Dot W/ Zebra	http://ecommercedemo.sparity.com/hot-spot-fuchsia-vip-pant.html?utm_source=google_shopping&m=configurable&134=14&aid=12816	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-F_2.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-F_2.png,http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-F_2.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16ADOT-F_XL	New	Apparel	 	TRUE	FALSE	Adult XL	female	adult	fuschia	F16	 	638537670955
12817	F16ADOT-F	Fuchsia Polka Dot W/ Zebra	Fuchsia Polka Dot W/ Zebra	http://ecommercedemo.sparity.com/hot-spot-fuchsia-vip-pant.html?utm_source=google_shopping&m=configurable&134=19&aid=12817	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-F_2.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-F_2.png,http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-F_2.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16ADOT-F_XS	New	Apparel	 	TRUE	FALSE	Adult XS	female	adult	fuschia	F16	 	638537670511
3210	 	Spot On Navy VIP Pant	Make a statement with our one-of-a-kind VIP lounge pants. Our premium women's pant. 4 oz. 100% Double-brushed cotton flannel Features front accent pocket, stylish cuff, 2 button false fly, and satin tie. Flip the waistband to show off the contrasting waistband pattern. Sized Adult XS-XXL. Available in youth sizes too!	http://ecommercedemo.sparity.com/spot-on-navy-vip-pant.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-N_2.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-N_2.png,http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-N_2.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16ADOT-N	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult 2X, Adult L, Adult M, Adult S, Adult XL, Adult XS	female	adult	navy	F16	WOMEN > SLEEP + LOUNGE > Bottoms > Pants	 
12818	F16ADOT-N	Navy Polka Dot W/ Pink	Navy Polka Dot W/ Pink	http://ecommercedemo.sparity.com/spot-on-navy-vip-pant.html?utm_source=google_shopping&m=configurable&134=10&aid=12818	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-N_2.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-N_2.png,http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-N_2.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16ADOT-N_2X	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult 2X	female	adult	navy	F16	WOMEN > SLEEP + LOUNGE > Bottoms > Pants	638529872558
12819	F16ADOT-N	Navy Polka Dot W/ Pink	Navy Polka Dot W/ Pink	http://ecommercedemo.sparity.com/spot-on-navy-vip-pant.html?utm_source=google_shopping&m=configurable&134=11&aid=12819	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-N_2.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-N_2.png,http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-N_2.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16ADOT-N_L	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult L	female	adult	navy	F16	WOMEN > SLEEP + LOUNGE > Bottoms > Pants	638529873418
12820	F16ADOT-N	Navy Polka Dot W/ Pink	Navy Polka Dot W/ Pink	http://ecommercedemo.sparity.com/spot-on-navy-vip-pant.html?utm_source=google_shopping&m=configurable&134=12&aid=12820	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-N_2.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-N_2.png,http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-N_2.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16ADOT-N_M	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult M	female	adult	navy	F16	WOMEN > SLEEP + LOUNGE > Bottoms > Pants	638529873401
12821	F16ADOT-N	Navy Polka Dot W/ Pink	Navy Polka Dot W/ Pink	http://ecommercedemo.sparity.com/spot-on-navy-vip-pant.html?utm_source=google_shopping&m=configurable&134=13&aid=12821	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-N_2.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-N_2.png,http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-N_2.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16ADOT-N_S	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult S	female	adult	navy	F16	WOMEN > SLEEP + LOUNGE > Bottoms > Pants	638529873395
12822	F16ADOT-N	Navy Polka Dot W/ Pink	Navy Polka Dot W/ Pink	http://ecommercedemo.sparity.com/spot-on-navy-vip-pant.html?utm_source=google_shopping&m=configurable&134=14&aid=12822	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-N_2.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-N_2.png,http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-N_2.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16ADOT-N_XL	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult XL	female	adult	navy	F16	WOMEN > SLEEP + LOUNGE > Bottoms > Pants	638529873425
12823	F16ADOT-N	Navy Polka Dot W/ Pink	Navy Polka Dot W/ Pink	http://ecommercedemo.sparity.com/spot-on-navy-vip-pant.html?utm_source=google_shopping&m=configurable&134=19&aid=12823	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-N_2.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-N_2.png,http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-N_2.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16ADOT-N_XS	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult XS	female	adult	navy	F16	WOMEN > SLEEP + LOUNGE > Bottoms > Pants	638529873388
3211	 	Red Hot Spot VIP Pant	Make a statement with our one-of-a-kind VIP lounge pants.	http://ecommercedemo.sparity.com/red-hot-spot-vip-pant.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-R.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-R.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16ADOT-R	New	Apparel	 	TRUE	FALSE	Adult 2X, Adult L, Adult M, Adult S, Adult XL, Adult XS	female	adult	red	F16	 	 
12824	F16ADOT-R	Red Polka Dot W/ Bl Wh Bwb	Red Polka Dot W/ Bl Wh Bwb	http://ecommercedemo.sparity.com/red-hot-spot-vip-pant.html?utm_source=google_shopping&m=configurable&134=10&aid=12824	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-R.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-R.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16ADOT-R_2X	New	Apparel	 	TRUE	FALSE	Adult 2X	female	adult	red	F16	 	638529000180
12825	F16ADOT-R	Red Polka Dot W/ Bl Wh Bwb	Red Polka Dot W/ Bl Wh Bwb	http://ecommercedemo.sparity.com/red-hot-spot-vip-pant.html?utm_source=google_shopping&m=configurable&134=11&aid=12825	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-R.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-R.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16ADOT-R_L	New	Apparel	 	TRUE	FALSE	Adult L	female	adult	red	F16	 	638537671846
12826	F16ADOT-R	Red Polka Dot W/ Bl Wh Bwb	Red Polka Dot W/ Bl Wh Bwb	http://ecommercedemo.sparity.com/red-hot-spot-vip-pant.html?utm_source=google_shopping&m=configurable&134=12&aid=12826	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-R.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-R.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16ADOT-R_M	New	Apparel	 	TRUE	FALSE	Adult M	female	adult	red	F16	 	638537671730
12827	F16ADOT-R	Red Polka Dot W/ Bl Wh Bwb	Red Polka Dot W/ Bl Wh Bwb	http://ecommercedemo.sparity.com/red-hot-spot-vip-pant.html?utm_source=google_shopping&m=configurable&134=13&aid=12827	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-R.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-R.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16ADOT-R_S	New	Apparel	 	TRUE	FALSE	Adult S	female	adult	red	F16	 	638537671624
12828	F16ADOT-R	Red Polka Dot W/ Bl Wh Bwb	Red Polka Dot W/ Bl Wh Bwb	http://ecommercedemo.sparity.com/red-hot-spot-vip-pant.html?utm_source=google_shopping&m=configurable&134=14&aid=12828	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-R.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-R.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16ADOT-R_XL	New	Apparel	 	TRUE	FALSE	Adult XL	female	adult	red	F16	 	638537671952
12829	F16ADOT-R	Red Polka Dot W/ Bl Wh Bwb	Red Polka Dot W/ Bl Wh Bwb	http://ecommercedemo.sparity.com/red-hot-spot-vip-pant.html?utm_source=google_shopping&m=configurable&134=19&aid=12829	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-R.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16ADOT-R.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16ADOT-R_XS	New	Apparel	 	TRUE	FALSE	Adult XS	female	adult	red	F16	 	638537671518
3212	 	Dream Stripe VIP Pant	Make a statement with our one-of-a-kind VIP lounge pants.	http://ecommercedemo.sparity.com/dream-stripe-vip-pant.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16DREAM.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16DREAM.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16DREAM	New	Apparel	 	TRUE	FALSE	Adult 2X, Adult L, Adult M, Adult S, Adult XL, Adult XS	female	adult	pink	F16	 	 
12830	F16DREAM	Dream Stripe Vip Flannel Pant	Dream Stripe Vip Flannel Pant	http://ecommercedemo.sparity.com/dream-stripe-vip-pant.html?utm_source=google_shopping&m=configurable&134=10&aid=12830	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16DREAM.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16DREAM.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16DREAM_2X	New	Apparel	 	TRUE	FALSE	Adult 2X	female	adult	pink	F16	 	638529894024
12831	F16DREAM	Dream Stripe Vip Flannel Pant	Dream Stripe Vip Flannel Pant	http://ecommercedemo.sparity.com/dream-stripe-vip-pant.html?utm_source=google_shopping&m=configurable&134=11&aid=12831	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16DREAM.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16DREAM.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16DREAM_L	New	Apparel	 	TRUE	FALSE	Adult L	female	adult	pink	F16	 	638529894031
12832	F16DREAM	Dream Stripe Vip Flannel Pant	Dream Stripe Vip Flannel Pant	http://ecommercedemo.sparity.com/dream-stripe-vip-pant.html?utm_source=google_shopping&m=configurable&134=12&aid=12832	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16DREAM.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16DREAM.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16DREAM_M	New	Apparel	 	TRUE	FALSE	Adult M	female	adult	pink	F16	 	638529894048
12833	F16DREAM	Dream Stripe Vip Flannel Pant	Dream Stripe Vip Flannel Pant	http://ecommercedemo.sparity.com/dream-stripe-vip-pant.html?utm_source=google_shopping&m=configurable&134=13&aid=12833	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16DREAM.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16DREAM.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16DREAM_S	New	Apparel	 	TRUE	FALSE	Adult S	female	adult	pink	F16	 	638529894055
12834	F16DREAM	Dream Stripe Vip Flannel Pant	Dream Stripe Vip Flannel Pant	http://ecommercedemo.sparity.com/dream-stripe-vip-pant.html?utm_source=google_shopping&m=configurable&134=14&aid=12834	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16DREAM.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16DREAM.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16DREAM_XL	New	Apparel	 	TRUE	FALSE	Adult XL	female	adult	pink	F16	 	638529894062
12835	F16DREAM	Dream Stripe Vip Flannel Pant	Dream Stripe Vip Flannel Pant	http://ecommercedemo.sparity.com/dream-stripe-vip-pant.html?utm_source=google_shopping&m=configurable&134=19&aid=12835	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16DREAM.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16DREAM.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16DREAM_XS	New	Apparel	 	TRUE	FALSE	Adult XS	female	adult	pink	F16	 	638529894079
3213	 	Fantasy Stripe VIP Pant	Make a statement with our one-of-a-kind novelty pants. Our premium women's pant.	http://ecommercedemo.sparity.com/fantasy-stripe-vip-pant.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16FAN_2.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16FAN_2.png,http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16FAN_2.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16FAN	New	Apparel	 	TRUE	FALSE	Adult 2X, Adult L, Adult M, Adult S, Adult XL, Adult XS	female	adult	purple	F16	 	 
12836	F16FAN	Fantasy Stripe Vip Pant	Fantasy Stripe Vip Pant	http://ecommercedemo.sparity.com/fantasy-stripe-vip-pant.html?utm_source=google_shopping&m=configurable&134=10&aid=12836	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16FAN_2.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16FAN_2.png,http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16FAN_2.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16FAN_2X	New	Apparel	 	TRUE	FALSE	Adult 2X	female	adult	purple	F16	 	638529894086
12837	F16FAN	Fantasy Stripe Vip Pant	Fantasy Stripe Vip Pant	http://ecommercedemo.sparity.com/fantasy-stripe-vip-pant.html?utm_source=google_shopping&m=configurable&134=11&aid=12837	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16FAN_2.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16FAN_2.png,http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16FAN_2.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16FAN_L	New	Apparel	 	TRUE	FALSE	Adult L	female	adult	purple	F16	 	638529894093
12838	F16FAN	Fantasy Stripe Vip Pant	Fantasy Stripe Vip Pant	http://ecommercedemo.sparity.com/fantasy-stripe-vip-pant.html?utm_source=google_shopping&m=configurable&134=12&aid=12838	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16FAN_2.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16FAN_2.png,http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16FAN_2.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16FAN_M	New	Apparel	 	TRUE	FALSE	Adult M	female	adult	purple	F16	 	638529894109
12839	F16FAN	Fantasy Stripe Vip Pant	Fantasy Stripe Vip Pant	http://ecommercedemo.sparity.com/fantasy-stripe-vip-pant.html?utm_source=google_shopping&m=configurable&134=13&aid=12839	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16FAN_2.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16FAN_2.png,http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16FAN_2.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16FAN_S	New	Apparel	 	TRUE	FALSE	Adult S	female	adult	purple	F16	 	638529894116
12840	F16FAN	Fantasy Stripe Vip Pant	Fantasy Stripe Vip Pant	http://ecommercedemo.sparity.com/fantasy-stripe-vip-pant.html?utm_source=google_shopping&m=configurable&134=14&aid=12840	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16FAN_2.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16FAN_2.png,http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16FAN_2.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16FAN_XL	New	Apparel	 	TRUE	FALSE	Adult XL	female	adult	purple	F16	 	638529894123
12841	F16FAN	Fantasy Stripe Vip Pant	Fantasy Stripe Vip Pant	http://ecommercedemo.sparity.com/fantasy-stripe-vip-pant.html?utm_source=google_shopping&m=configurable&134=19&aid=12841	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16FAN_2.png	http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16FAN_2.png,http://ecommercedemo.sparity.com/media/catalog/product/F/1/F16FAN_2.png	32.99 USD	 	 	in stock	0.70 lb	Boxercraft	F16FAN_XS	New	Apparel	 	TRUE	FALSE	Adult XS	female	adult	purple	F16	 	638529894130
3310	 	Black and White Flannel Pant	The ultimate winner in year-round style and comfort. Features pockets, covered elastic waistband , longer length & roomy cut. Constructed from super-soft 4oz 100% cotton flannel. Sized Adult S-XXL. Unisex Fit.	http://ecommercedemo.sparity.com/black-white-flannel-pant-3804.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/F/2/F20BLKW_2.png	http://ecommercedemo.sparity.com/media/catalog/product/F/2/F20BLKW_2.png,http://ecommercedemo.sparity.com/media/catalog/product/F/2/F20BLKW_2.png	29.99 USD	 	 	in stock	0.50 lb	Boxercraft	F20BLKW	New	Apparel	 	TRUE	FALSE	Adult 2X, Adult L, Adult M, Adult S, Adult XL	unisex	adult	black	F20	 	 
17129	F20BLKW	Black/White Flannel Pant	Black/White Flannel Pant	http://ecommercedemo.sparity.com/black-white-flannel-pant-3804.html?utm_source=google_shopping&m=configurable&134=10&aid=17129	http://ecommercedemo.sparity.com/media/catalog/product/F/2/F20BLKW_2.png	http://ecommercedemo.sparity.com/media/catalog/product/F/2/F20BLKW_2.png,http://ecommercedemo.sparity.com/media/catalog/product/F/2/F20BLKW_2.png	29.99 USD	 	 	in stock	0.50 lb	Boxercraft	F20BLKW_2X	New	Apparel	 	TRUE	FALSE	Adult 2X	unisex	adult	black	F20	 	638529895557
17130	F20BLKW	Black/White Flannel Pant	Black/White Flannel Pant	http://ecommercedemo.sparity.com/black-white-flannel-pant-3804.html?utm_source=google_shopping&m=configurable&134=11&aid=17130	http://ecommercedemo.sparity.com/media/catalog/product/F/2/F20BLKW_2.png	http://ecommercedemo.sparity.com/media/catalog/product/F/2/F20BLKW_2.png,http://ecommercedemo.sparity.com/media/catalog/product/F/2/F20BLKW_2.png	29.99 USD	 	 	in stock	0.50 lb	Boxercraft	F20BLKW_L	New	Apparel	 	TRUE	FALSE	Adult L	unisex	adult	black	F20	 	638529895564
17131	F20BLKW	Black/White Flannel Pant	Black/White Flannel Pant	http://ecommercedemo.sparity.com/black-white-flannel-pant-3804.html?utm_source=google_shopping&m=configurable&134=12&aid=17131	http://ecommercedemo.sparity.com/media/catalog/product/F/2/F20BLKW_2.png	http://ecommercedemo.sparity.com/media/catalog/product/F/2/F20BLKW_2.png,http://ecommercedemo.sparity.com/media/catalog/product/F/2/F20BLKW_2.png	29.99 USD	 	 	in stock	0.50 lb	Boxercraft	F20BLKW_M	New	Apparel	 	TRUE	FALSE	Adult M	unisex	adult	black	F20	 	638529895571
17132	F20BLKW	Black/White Flannel Pant	Black/White Flannel Pant	http://ecommercedemo.sparity.com/black-white-flannel-pant-3804.html?utm_source=google_shopping&m=configurable&134=13&aid=17132	http://ecommercedemo.sparity.com/media/catalog/product/F/2/F20BLKW_2.png	http://ecommercedemo.sparity.com/media/catalog/product/F/2/F20BLKW_2.png,http://ecommercedemo.sparity.com/media/catalog/product/F/2/F20BLKW_2.png	29.99 USD	 	 	in stock	0.50 lb	Boxercraft	F20BLKW_S	New	Apparel	 	TRUE	FALSE	Adult S	unisex	adult	black	F20	 	638529895588
17133	F20BLKW	Black/White Flannel Pant	Black/White Flannel Pant	http://ecommercedemo.sparity.com/black-white-flannel-pant-3804.html?utm_source=google_shopping&m=configurable&134=14&aid=17133	http://ecommercedemo.sparity.com/media/catalog/product/F/2/F20BLKW_2.png	http://ecommercedemo.sparity.com/media/catalog/product/F/2/F20BLKW_2.png,http://ecommercedemo.sparity.com/media/catalog/product/F/2/F20BLKW_2.png	29.99 USD	 	 	in stock	0.50 lb	Boxercraft	F20BLKW_XL	New	Apparel	 	TRUE	FALSE	Adult XL	unisex	adult	black	F20	 	638529895595
